storage_encryption_level,api_security_score,data_transmission_security,authentication_strength,input_validation_score,network_communication_security,third_party_library_risk,runtime_permissions_management,code_obfuscation_level,certificate_pinning_implementation,vulnerability_label
0.0,1.7088989367856686,0.443548023160091,-0.5125766950817972,0.6554424562421046,3.96851388314574,-4.112096496042139,1.528359247623266,3.4002801164777843,0.9274238909238315,1
0.00841638759295904,1.4712163606070683,-1.1384195179247345,-0.21972808327744264,-0.7061368304895452,0.46884524780485837,1.113324669202371,0.393980024344307,2.2798275335834584,0.16946327252507298,0
0.27219490957637027,0.5997814636271763,-0.11391424054199994,2.1108933549158713,0.8696071079849788,-1.1625236063380706,-1.5846532344275013,1.6945069116183356,-0.42417795020006505,1.7840213554261914,1
0.0,2.3612603973184623,2.9001441296857955,-1.1010477274074477,-2.403592423320384,-1.7795627611296434,-1.2244145701012012,1.6178699816186932,-0.9630602886193591,-0.7099285881663022,1
0.0,1.6560260914113039,0.3537415514925397,2.029865068879534,0.5757176180854551,5.677024124949731,-7.721755664907593,-1.7151733480305973,-1.5526723810325138,2.2684733516478723,0
0.0,2.4454180706874515,-3.0756937735356416,0.4742400498135986,-0.9391585088110395,-2.879356898376027,2.318479727143813,-3.169422492576484,-0.9923958066688956,-2.168571163596071,0
0.0,2.267930395470438,1.2419507288321436,-2.128704573076259,-0.08074166419250117,8.069447201429917,-5.738721043995796,-0.04004979300076883,2.697210264750235,1.582822954757746,0
0.0,2.1688828919986642,-1.9972749032875274,-0.793585209842673,1.2073546058626858,-0.020772055929105516,1.637773801151643,3.1774622355122095,7.06354424280859,-0.37347671269341887,1
0.0,2.190232044088565,-3.4831201003931884,0.5921607791746231,-0.47260268726964494,1.2868606543280297,-0.050570372665342485,-0.5935978551549117,5.251693183413029,-1.1229029787130123,1
0.0,1.9500584973706347,1.5576167099541185,-0.17647316637540134,-0.2215771471492155,-0.2296249777112029,-0.8753263999152784,-1.7484465444032096,-3.1594525027573703,-1.2392290095442582,1
0.0,0.9745747812824235,2.3087143081521377,0.5837604749965629,0.5219557614925527,4.6080023524625675,-5.764086406218221,-0.774367876725288,-1.6915416225421525,1.0851250693539112,0
0.0,3.242869277777426,1.3343905583917932,0.004094047331032691,-0.49625015301954833,-2.6881455833570986,-0.6219938805472096,0.08757692007021889,-3.08632721168095,-0.3371208271278858,1
0.0,0.19200462410103714,-0.8601534321539502,1.2048163109197163,2.8755530312539586,1.1648062634573446,-3.957356584822774,1.5383772663888782,2.297090740436701,0.7425521412390175,0
0.0,0.7865206896541691,-1.9720324260311655,-0.2974034853705587,1.607169563856011,0.3914566657612389,1.6695700255658639,-0.8308916202272978,3.031399455439904,-1.9402813785598654,0
1.0,0.29737450262358034,3.6876238774968084,1.483190303683743,3.1924488184979047,0.0316723111933663,-1.9651037189536884,0.16951319305939982,-4.29740670212475,-0.13952113982714298,0
1.0,2.1167686222503703,-0.9981852360263204,7.158294918784052,2.3331203176267516,-5.199835980673998,-4.221968974105872,-0.7777965107509914,-7.85800098374983,2.8540096649801017,1
0.0,0.517822886967173,3.3721288400390317,0.5795508472083226,1.0949399672245685,0.832714368255388,-3.610498766786172,0.9389343468938651,-1.8242398690900772,-0.21723375012441348,0
0.18723012043444398,0.9314105908476492,1.8996797424324128,-0.6531209134360871,-0.6156707065085123,-2.7017770532324334,1.643700281017436,2.207964910344213,0.09526535829091103,-0.6638517044554635,1
0.0,1.2988808791572783,-0.9603292238078787,0.6980146950683341,2.969776045754295,0.6692439929765512,-1.3276641455518656,1.873107184161786,3.8694357012954206,-0.29265322259094395,0
0.0,0.2746580993093196,4.16854719550689,-0.5745756622801128,1.6251984739822323,3.6053443810281363,-5.20579194477552,1.4286179088259092,-2.936333058721947,2.3737190216194337,1
0.0,0.40604826445338427,1.391337447847661,-0.7440065742326235,-0.7209632250347833,0.7189936836796027,-1.1585717462103353,0.3236908625342184,-0.003851361906915294,-0.3705223193845071,1
0.7649876249750647,3.8108545694713065,2.0658309982042735,1.6499765786005804,0.8343106484003425,4.26626648500591,-2.8789951738275694,-0.9475905446227074,-0.8330650496369366,0.40895360430553085,0
0.0,1.2746623185541517,-0.23875057027209456,1.6358923443405655,1.755065050810365,1.9149199974407545,-4.273749488770705,0.9829663926875594,1.9818472284912008,0.5250172630877108,0
1.0,1.3707649512909073,-4.648074967755962,1.2552035225620861,1.4676499973777062,-5.140556456590886,5.350338152092485,-1.8893765578985775,1.9991165344489805,-3.4926267548095504,0
0.0,5.95075078364941,3.5002800713324964,1.1409447072568282,-0.9294452027718589,9.547051000455575,-7.524948238720522,-1.247070643367373,0.2974195318709286,1.4586136562653649,0
0.0,0.6682206452426802,-2.076522986937689,3.450227454115169,2.6593756322579196,-2.8360263203792293,-0.9411547804880068,-0.8214364933069603,-0.4608691313255236,-1.223212286357003,0
0.0,0.49645700137564885,-1.1669493545048701,0.9881433710440164,1.551959157968691,2.1510845134498258,-3.108655172171523,-0.21781691228269962,-0.09446159668906905,1.9263708250592617,1
0.0,0.44012949027777415,2.195208337582466,-0.5981916334088104,1.631280145613173,5.084038855225816,-5.281720525753238,-0.08339018638485118,-1.452622809992613,1.9411224083750778,1
0.0,0.3931579436777556,-1.8565214129115368,0.6420752575161639,2.4447389603817333,0.08328332267940383,-0.999182264102287,0.9538501060840339,3.442349723308746,-0.6038163843070117,0
0.0,1.2610336599109906,-0.44323758346124986,-2.7174343210408054,-4.784347796063115,-6.4575729921577585,7.225688434935801,3.23671514068746,5.819275450925052,-3.710252891788988,1
0.9743915958350544,2.078873399121533,-1.663579979078003,0.9998894142008791,0.326500052517828,5.243699148935497,-3.210678660867398,-3.282840240297608,-1.7607051191894303,2.3391742319837743,0
0.22890023750754018,1.7422360828365457,1.267335656861374,-0.7014193963903478,-2.5254816395053323,-6.566829960088577,5.114684420841542,2.6933852824688405,1.0889889533825559,-2.404755768389273,1
1.0,0.7784064442931057,1.7044403045933847,1.2959462935450745,3.8098889752118583,1.0983707030272736,-2.1767563732452935,1.2657358099770484,-1.763730009983111,1.558842459678207,0
0.0,1.0636954839084813,-0.21648316775548038,-0.9595335726484095,0.7874675551937592,5.418604786361711,-4.953633153165454,0.31926557312544346,1.7250926083119185,2.342045777773172,0
0.0,0.5405152403990843,-1.744967852776134,-1.3234930042277828,-1.38736873791593,1.771416523196144,0.8972810417181095,-1.9574564788568183,2.6180862182601246,-1.7754978114004398,1
0.0,0.595633529162251,0.45200671301114115,1.2624009190153882,-1.5784121043669201,5.247674104501333,-6.233859078050058,-3.4375715531592714,-4.20593332305116,2.4826404989762088,0
1.0,1.988877600065583,-0.8810926852742834,-2.1152222415532553,-2.06690616666039,2.0848444639561676,5.291706580148319,-4.170083323349473,0.9046568688383985,-3.2689380390028764,0
1.0,3.7422399673674596,-0.950973511163312,4.50889888270829,3.767430734508392,1.6725650286209672,-2.755329204039308,-0.9353478710071773,0.06485378994875028,0.15421317041381521,0
0.0,1.2837857459436575,-2.830087456494671,-0.10651217876719232,0.7765165109743339,-0.6335725519898548,0.8595111532752477,-1.8870683562527626,1.2479510907419264,-1.605727183163017,0
0.0,1.3207612562238646,0.7725814414207997,1.0353818152777354,1.356791987298139,2.746684147999397,-2.9765401212938776,-0.7088388894637759,-0.7623702389846888,0.5418833957926456,0
0.031119222181161588,2.3167965565060538,-0.9880298329892808,2.345429603056922,0.7213776596054403,1.4377239618075288,-0.5556546414691429,-2.993401774815595,0.019448654698059883,-2.0458301599843933,0
0.3402779613319229,1.1469227612298298,1.0174713130473254,1.1251580260932341,-0.09773318533272546,6.46419407369057,-6.2906003877874035,-3.5146562055421504,-5.18960976179223,3.286623059667676,0
0.0,1.2649399754112451,-2.0595958276500714,3.3446575854243545,0.39773180541770614,-4.042862430296459,0.8824946131905609,1.812344318127864,2.394362410392295,-0.4247367713768442,1
0.0,0.9548874569432131,-4.004381151266538,1.3704406062148364,5.151210919527481,-2.48630469118652,-0.2961480830638403,2.079987262540263,5.08527235279686,-0.9395636833261538,0
0.0,1.2275836772768272,-1.39596169547433,1.0375147446813082,2.0673114163038937,0.01842585203575571,0.6442674912016343,-0.5964982082600705,2.207559172210228,-1.7726048267189711,0
0.0,0.07364787769529857,-1.0703058048244478,-0.5537064762906461,-0.5078196728429447,5.9370710399722055,-5.067329914734354,-2.4360835527691433,-2.7776249033700666,4.193774867527688,1
1.0,2.8491173316528617,5.005067473853637,-1.4257463352916475,-0.876552508658683,2.9151157576161264,-4.823677761890946,-0.47353821158711606,-8.301934463179027,3.8514076485515742,0
0.0,1.5846461478616436,0.16640491681920788,-0.23519372764393842,0.6025690968536922,2.99152823397283,-1.8868903082058024,-0.09099137427489912,1.704267089700811,0.06468879696566243,0
0.9498212252485503,0.4241080049190069,-1.7457573709942649,5.0299782550396825,2.244858787720266,-5.051541307584721,-0.6475706546310812,2.076761296085987,-0.4304649187593954,1.0220917743601508,1
0.0,1.2978556390512883,0.2792235546619356,4.0964792454211185,0.9780354717895152,0.9650845277998793,-4.0216236286089195,-2.9067563637624665,-2.440851782838914,-1.5034545709214946,0
0.0,0.7442230656779891,0.44640990995052976,-1.0323733580028827,-2.002920364596031,-0.42227173224594067,0.33183009142449404,-0.10985485174156362,0.8871153107998824,-1.3072239940542143,1
0.0,1.5236432618773486,-3.8121991132593176,1.388492600603335,4.0536199476948305,1.5945439567241928,-2.5255496617160538,1.0378129590858978,5.830762238171519,-0.11701067562524026,1
0.03529191328909831,3.276454444033691,2.59765048987193,-0.7076544309274174,-0.5895115892805065,-3.01958095883023,0.14890021710074933,1.0696376786875401,-3.2223793874363493,-0.2928979988726508,1
0.0,1.3958903618252436,-0.8478830796868412,0.44365600574636366,-0.5581377529983511,-0.8621202502612912,-2.619471126058663,1.3311817257528404,1.1187076675132437,0.8442631374815652,0
1.0,1.5829065793778052,-2.6763648238259012,2.196874513411907,2.890479126518638,-2.146316441373059,3.3484558161478124,-1.4429050259119025,2.2356852780386336,-3.143489050363979,0
0.0,0.8192081484160003,-2.8369952938361136,3.180643294683899,3.1163982468892084,-5.25495043867633,1.6052647055538503,3.579209580558462,4.600696556020664,-0.7660447534961015,1
0.0,0.6172775409699893,-1.5091317404648414,-1.5353352695802371,-1.4277525935816264,6.641083970005397,-6.923182001838266,-1.213719431239987,-0.5598704093620889,4.701760692834006,0
0.0,1.838100827862218,2.295056854334933,-0.9228688238385822,-1.2451451845494772,-2.9299971076060136,0.28916399181889924,3.1656206182855233,-0.0011947383861044918,0.1504935781695682,1
0.0,2.448417300827881,0.767440927442069,-2.1460008582141317,0.7534521822163617,3.2270356957315807,-1.257622696524926,3.641140211684639,6.37591790238987,0.35841542606420584,1
0.0,1.54807895886867,-1.6257106219390431,1.0542964129038987,2.4512096269001713,-2.459367735422449,1.0571770984626618,4.282095768061928,5.8005847141574,-0.06699236740091297,1
0.0,0.989879328821637,1.3161356414223746,-0.3451556627138439,1.9508138062713107,2.6894384845089263,-3.6877252429848735,-0.27778179512135726,-2.3084473900568745,1.5993992371898162,1
1.0,0.31868746540648885,0.8216660941543968,-0.8162442521272293,1.852584995603229,1.3285958442003747,-0.24212617636136538,0.8371470270891735,0.23397692649946789,0.6080792631167868,1
0.0,0.9578303336623061,-1.6584221706406885,-0.3252243234202268,2.9873689157396273,-0.40803006012152954,1.5359358854003204,1.8200109054671882,4.4930367810815595,-0.8873836550150332,0
0.09312572749353043,0.14922059591057868,-2.7782977323534697,2.0765151358764564,3.863842339030509,-2.9281194994656494,0.9918998816683441,1.5219271697798646,3.0257287201025016,-0.8087770456578194,1
0.9749187257693597,5.533288399653912,2.1173790375496546,5.216707957045387,2.1775400542057843,2.7338865495747666,-2.409857550667382,-3.419288281151345,-1.4151031616251033,-3.5073977496570166,0
0.0,1.1598611474981095,1.0583860746579856,2.4130468926604176,-0.14958600191741622,2.97622482212769,-5.348512682192526,-2.5489499865135157,-1.2109155993485003,-1.4160949543551284,0
0.0,1.6791622419802033,0.8109309552349799,2.907889228354482,1.3298540937686811,3.1484966503084317,-5.185127257255595,-1.9200910050060553,-2.186988489444631,0.419068470290185,0
0.0,0.6924626335291393,-1.543997470024047,2.1859233427557845,1.9236563479021307,-1.8100849781469603,-0.2533478012390389,-1.410184335632831,-0.6383774746364012,-1.4877101268890829,0
0.0,1.9339530289285962,3.1487550665574227,-0.1542385977480939,-1.1211868354731398,-3.005064627401812,-0.2255061019143642,2.289832552221762,-1.8951651236548612,-0.19431411310682212,1
0.0,0.9738667219712539,1.6915933946161088,-0.5350439093359053,-1.4327584889776195,0.17402309340801012,-1.2400546339940834,-0.09373876232545686,-1.3242824085847256,-0.2609307894070644,1
0.0,0.1799366586921708,2.8230939702603033,-0.6051710937446555,0.5034725295808743,3.7978808244453237,-3.919519905380028,-0.5017833252079961,-2.0374592090960575,0.7446441646595616,0
0.0,1.1619810311266172,-1.8526004254615736,-2.307333206934284,-0.14220420782388832,4.295694286829715,-0.10858018812641476,-1.439557018993904,3.07210316730385,0.020945192154769754,1
0.0,1.9696757450860853,0.668207943905833,-0.3302201156927763,-0.34811819158210855,3.061280378193845,-5.390282292224763,-1.788552480652828,-2.3068331512421674,0.7804938313075016,1
0.0,2.192017547407661,-1.0569424770616234,0.5588242686886091,0.15365054252799404,3.266151676598618,-2.534142313182238,-0.7464002584932575,2.8608457718886884,-0.38881875230933116,0
0.0,3.333318131025419,0.6047775197054754,-0.16841695669938672,1.2368857477545931,-1.0515754561621982,-3.1988268620656495,1.190571533042088,-1.471872395760873,0.9273001877798357,0
0.0,0.41151071156161956,-1.1689250925667127,-0.8428990415495247,-0.33952025967119437,-0.7374570283384602,2.279203607448233,-1.1075708520887733,1.4778469217048924,-2.0656841830159625,1
0.0,0.8288949838856491,0.8052408269022087,-0.057912043994520435,-0.42813157098878296,3.6946339408697986,-4.067476191523343,-0.4897639340794846,-0.01603342124425103,1.0251328150802475,1
0.33938977523625,1.0952543314136065,1.6880626783236838,-1.0480855546014014,2.2986465099228854,4.657664613488776,-3.3147114667792628,0.6902717416401996,-0.36731452505400924,2.182817816798647,1
0.2467915421790543,1.579888721176497,-3.303624270165656,1.1063396501238256,1.048049278176615,-3.936159305824024,3.930997238430061,2.975490201519367,5.836494876580582,-0.7619975594887491,1
1.0,0.03956821976725089,-0.24555630484894597,0.9406392089359557,-1.7931020915638154,1.487163025124381,-1.2063961015782596,-2.585386841375436,-4.821251066312689,2.585697206381102,1
0.7754774440973473,0.16828470231259074,1.6443476578011589,1.0174780458024342,0.6643549928584522,3.6412401331879085,-4.0929622888707105,-2.6670224511200997,-4.729207223640554,1.3489129820511934,0
0.0,0.7542594042671937,-2.3865894457508396,3.0822888625288427,2.184779970085152,-3.3030519124800186,0.163814296547255,1.8088234468780717,2.294159249679988,0.004421757883455002,1
0.0,0.5773455182152112,1.0098829313059432,-1.292248613363203,-0.7788101975532244,1.4855223454791182,-0.626289585031618,1.004501769541683,1.6463116310346293,0.016941254023556285,1
1.0,2.002036222911265,-2.0525409031702564,0.632148254262932,0.8027534788114123,-0.8727863428183992,4.6294402467890725,-2.4182291230383726,2.1402749388715208,-3.561371907878859,0
0.0,0.9844540825419554,1.9540722721145163,-0.9054854782367789,-1.1670786680324254,1.6276915916495673,-2.212708775924803,-0.7489010852671207,-1.7519187393378655,-0.12708892333231048,1
1.0,1.9090173079817254,-2.3887055270729474,3.40646908786413,2.387270680756002,2.2508268025997973,-2.5449958879557686,-3.041906036933915,-2.1252750754385783,1.2814046448552845,0
0.0,1.665285290581413,-2.6804150241634397,0.6831464243037071,-0.27012347898870037,-3.823207155111136,4.355014743551517,2.5358965577086265,5.649893805679285,-1.3902741218318746,1
0.3470825164324911,1.1003188651040796,-1.4336395389445082,1.4247312181367482,1.209992339530459,-2.230220717922256,2.1327308217128924,0.4532145772893281,2.443239417076625,-1.8116674357794271,0
0.0,1.6700933222495795,1.934230608851033,1.3694306103634255,0.28546496859457926,-0.23720056330482356,-2.5731650514232345,3.3675821808387005,2.2313419781681905,0.36959319370767774,1
0.0,0.5991583854696172,0.46008594726156593,2.840840131540334,5.234805793950302,2.2257655228470212,-8.10463545523918,1.4301967219076168,-1.0112116608856367,2.3185791868417738,1
0.04795504048074162,2.2614617621848225,0.317339601627986,-0.6729799816925016,-0.8561273198221652,-4.823353011355776,3.5280945609858936,1.284978177629218,0.418781862275161,-2.0634852474494005,1
0.0,2.2002006824279086,2.06996522160719,-0.5138792880936564,-0.946861977111141,-1.1854452635284392,-0.5775811632932326,-0.4042246613913163,-2.5503751016783225,-1.0000566081851607,1
0.0,0.4339371916113035,-2.2072969952396715,0.7894595856352054,5.088396336025903,4.867747567589178,-6.28232446271034,0.12505304134626738,2.010878238452065,2.3305390919557847,1
0.0,0.45612306924360335,-0.3048355571355812,1.0096452087238432,0.7294809510754799,3.2579146399703918,-3.8207951063112247,-2.200780814230768,-1.3833912511163764,0.5244328391433071,0
0.0,0.3092941706089761,1.4035146308967563,-1.2503933923579422,-1.84931960999281,1.5935798005148847,-2.355092784281682,0.8744625068700872,1.0340628070247442,0.16646126414054252,1
0.0,0.07883223823377372,0.5423034161695448,-1.973744043544634,1.21828349906622,5.450507871131512,-3.579366949060084,-0.7830078771860507,-0.2708687731051709,1.887753662031001,1
1.0,0.6310735331268776,-3.4881737836218996,1.3818620943632014,0.7325609722984442,-3.377608605654889,5.48351127509889,-2.683659547576692,1.945331378932089,-4.090113330121521,0
0.0,2.2406499467038747,-1.22323252471592,-1.0231885650301873,1.1138934215177942,5.204426995377327,-3.1811400160362036,0.4248496368379947,4.0746085779303876,1.2622379403157507,1
0.0,0.012851098889959944,1.4498006548866156,-1.9443359570474006,-0.2119765781295886,5.470523975199239,-5.001479910723706,0.05527134081505958,-0.09247306840806775,2.2068759551368733,0
0.0,0.06395054687815072,0.1072520577643491,0.908768075675976,1.9809413564053833,3.1900632878193598,-4.536156868722872,-0.7494450704477257,-1.8108414776643627,2.068497870270626,0
